method,grouping,village,speaker,fit_basis,n_points,n_vowels,missing_vowels,geo_x,geo_y,centroid_x,centroid_y,ellipse_angle_deg,ellipse_angle_from_horizontal_signed_deg,major_axis_sd,minor_axis_sd,axis_ratio,orientation_reliable
pca,village,stenberga,,vowels,8,8,,128.0,474.0,5.822082768789194,0.6648297612514333,163.33308812729493,-16.66691187270507,23.508643488850772,12.628121671647378,1.861610467503834,1
pca,village,stenberga,,midpoints,6,8,,128.0,474.0,7.211642198093476,-1.7485783010385998,161.44361805938624,-18.55638194061376,21.75106373725944,10.732720001096396,2.026612427701223,1
pca,village,storsjo,,vowels,8,8,,87.0,251.0,-1.86463448912994,0.16744725867056776,170.26683154640756,-9.733168453592441,24.8665274617617,15.119144060130171,1.6447047109853126,1
pca,village,storsjo,,midpoints,6,8,,87.0,251.0,-1.9551124470585102,-2.3194344186207596,170.42642557782523,-9.573574422174772,22.143753559942486,12.04762330985485,1.8380184199342529,1
pca,village,strom,,vowels,8,8,,132.0,211.0,6.435698481812553,4.02491642468789,162.70256353332366,-17.297436466676345,23.088893529014356,15.616835878535445,1.4784616876680428,1
pca,village,strom,,midpoints,6,8,,132.0,211.0,6.376184355478035,1.925084138045779,169.20891256828295,-10.791087431717045,20.610267585846543,13.503605919957675,1.5262788108608507,1
pca,village,tjallmo,,vowels,8,8,,128.0,416.0,-0.6260109490554222,2.0364801364657232,173.9680277154547,-6.031972284545304,31.440664930831453,15.884054849917822,1.979385316148925,1
pca,village,tjallmo,,midpoints,6,8,,128.0,416.0,1.7572350681997475,0.9005629254984296,173.9183050408492,-6.081694959150809,28.911213414710033,10.562877463236408,2.7370584876454487,1
pca,village,torhamn,,vowels,8,8,,135.0,521.0,-0.4164930294286,2.658762755321985,160.2122188411327,-19.78778115886729,22.246418340751816,13.985942203768852,1.5906270751467126,1
pca,village,torhamn,,midpoints,6,8,,135.0,521.0,0.7991391221008185,0.8823762495934705,155.2749015377882,-24.725098462211804,20.13158813092306,12.182277221384712,1.6525307842760435,1
