village,speaker,first_vowel,second_vowel,geo_x,geo_y,first_x,first_y,second_x,second_y,pair_dx,pair_dy,pair_length,directed_angle_from_horizontal_deg,geo_position,geographic_group
frillesas,ym_3,æː,eː,58.0,470.0,-12.6206290616,-6.30751805397,-14.1021089224,-4.81447712418,-1.4814798607999986,1.4930409297900002,2.1033197084571267,134.77730963373685,65.09282618043753,South
grangarde,ym_1,æː,eː,119.0,354.0,-12.7854956343,-6.43574018127,-13.5023999008,-5.57158540286,-0.7169042665000003,0.8641547784099997,1.1228157499673483,129.67915794966552,189.80902415725896,North
graso,ym_1,æː,eː,189.0,350.0,-12.866382288250001,-5.022824600770001,-12.8709892931,-4.592985636845,-0.0046070048499977645,0.42983896392500043,0.4298636521058808,90.61407143000548,205.70952611928726,North
graso,ym_2,æː,eː,189.0,350.0,-13.1196706257,-5.473123407645,-13.06213872955,-4.51214581607,0.05753189614999954,0.9609775915749994,0.962698213659868,86.57390028169885,205.70952611928726,North
graso,ym_3,æː,eː,189.0,350.0,-11.0620445989,-5.80159002338,-12.43119592145,-4.261302845465,-1.3691513225499996,1.5402871779150002,2.060839618817963,131.63368820992432,205.70952611928726,North
hammaro,ym_1,æː,eː,90.0,391.0,-11.7801103753,-6.03044315992,-12.0278708977,-4.72643150123,-0.24776052240000013,1.3040116586899995,1.3273400779225213,100.75789530355733,148.3984439812024,Centre
hammaro,ym_2,æː,eː,90.0,391.0,-11.164860148199999,-6.27706059008,-12.6224039279,-4.725753519505,-1.4575437797000017,1.5513070705749996,2.1286116360102314,133.21509834678292,148.3984439812024,Centre
hammaro,ym_3,æː,eː,90.0,391.0,-11.5731430171,-6.4806028636,-12.6454385054,-5.46082408875,-1.0722954883,1.0197787748499998,1.4797859182540904,136.43797679334702,148.3984439812024,Centre
hamneda,ym_1,æː,eː,93.0,496.0,-12.0702650081,-5.75359375,-12.52156980505,-4.84075071399,-0.4513047969499997,0.9128430360099999,1.0183115575019437,116.30754944392052,45.45474670393189,South
hamneda,ym_2,æː,eː,93.0,496.0,-12.3194261424,-5.28615261686,-12.88695785565,-4.50306489954,-0.5675317132500002,0.7830877173199999,0.9671187199935324,125.93218891123131,45.45474670393189,South
hamneda,ym_3,æː,eː,93.0,496.0,-12.2298395722,-6.01482452757,-13.0438287154,-4.494092441005,-0.8139891432000006,1.5207320865650003,1.724878083910805,118.15842294722758,45.45474670393189,South
haraker,ym_1,æː,eː,149.0,373.0,-10.7838028399,-6.269486816395,-12.2783875768,-5.00538555889,-1.4945847369000003,1.2641012575050006,1.9574819347825836,139.7758722710505,176.21379073108554,North
haraker,ym_2,æː,eː,149.0,373.0,-10.394941695149999,-6.5545886124349995,-11.82775053515,-5.138269061735,-1.4328088400000016,1.416319550699999,2.014671745391094,135.33159479195103,176.21379073108554,North
haraker,ym_3,æː,eː,149.0,373.0,-10.0365378671,-6.65804331591,-11.959735722249999,-4.809696771995,-1.9231978551499989,1.8483465439149995,2.6674097803779753,136.13696163578618,176.21379073108554,North
jamshog,ym_1,æː,eː,108.0,514.0,-12.877829482,-5.259988034645,-13.3515378546,-4.721348954355,-0.47370837260000087,0.5386390802899994,0.7173086372594419,131.33014671213826,30.28210110195524,South
jamshog,ym_2,æː,eː,108.0,514.0,-11.875504386,-5.65692307692,-13.3531611316,-3.87164179104,-1.477656745600001,1.78528128588,2.317476801940104,129.6141657524988,30.28210110195524,South
jamshog,ym_3,æː,eː,108.0,514.0,-12.1178199999,-5.813422865910001,-12.8647332142,-4.54815550041,-0.7469132142999992,1.2652673655000006,1.469279025881493,120.5542228891819,30.28210110195524,South
jarnboas,ym_1,æː,eː,117.0,378.0,-11.1974512055,-5.54298342541,-13.2131860814,-3.556712451215,-2.0157348759,1.986270974195,2.8299221672775987,135.42182015187504,165.82018913948008,North
jarnboas,ym_2,æː,eː,117.0,378.0,-10.56273871549,-5.4265923280149995,-13.2270614225,-4.084555503935,-2.664322707010001,1.3420368240799991,2.9832328645742408,153.26530466629652,165.82018913948008,North
jarnboas,ym_3,æː,eː,117.0,378.0,-11.7640883978,-5.71342465753,-13.381705779050002,-4.228909754095,-1.6176173812500014,1.4845149034350005,2.1955569887030357,137.45686990648204,165.82018913948008,North
